1
m265,149,35,152,0,5320
m264,148,35,151,0,5285
m263,147,35,151,0,5285
m264,146,34,152,0,5168
m264,146,33,151,0,4983
m263,146,33,150,0,4950
m259,144,36,152,0,5472
m260,145,36,151,0,5436
m260,148,38,149,0,5662
m256,143,43,149,0,6407
m257,141,41,152,0,6232
m259,141,40,151,0,6040
m255,140,42,151,0,6342
m255,139,41,149,0,6109
m253,139,41,148,0,6068
m252,137,42,149,0,6258
m249,137,44,149,0,6556
m248,136,45,149,0,6705
m248,134,46,149,0,6854
m248,133,46,151,0,6946
m251,133,43,151,0,6493
m253,134,46,149,0,6854
m255,134,45,150,0,6750
m254,134,48,150,0,7200
m253,136,48,148,0,7104
m250,136,50,147,0,7350
m248,136,51,146,0,7446
m245,136,52,146,0,7592
m246,133,50,149,0,7450
m246,136,50,148,0,7400
m247,134,48,153,0,7344
m247,135,48,153,0,7344
m247,134,50,155,0,7750
m247,133,50,155,0,7750
m248,134,50,151,0,7550
m245,136,53,149,0,7897
m240,135,59,148,0,8732
m244,135,56,148,0,8288
m239,134,61,147,0,8967
m243,133,58,148,0,8584
m246,130,55,152,0,8360
m246,130,56,151,0,8456
m247,130,56,151,0,8456
m249,131,56,150,0,8400
m249,132,56,150,0,8400
m250,131,57,151,0,8607
m251,131,57,151,0,8607
m254,131,55,150,0,8250
m254,130,56,151,0,8456
m257,131,55,150,0,8250
m264,130,49,154,0,7546
m269,133,46,153,0,7038
m275,133,42,155,0,6510
m278,135,41,153,0,6273
m282,136,37,150,0,5550
m287,137,33,124,0,4092
m293,139,29,92,0,2668
m297,142,27,93,0,2511
m195,131,140,105,0,14700
m189,133,67,139,0,9313
m17,151,303,149,0,45147
m187,132,43,137,0,5891
m259,163,55,128,0,7040
m262,162,73,120,0,8760
m263,156,51,112,0,5712
m264,148,40,126,0,5040
m267,146,39,123,0,4797
m270,146,42,122,0,5124
m272,142,46,130,0,5980
m271,144,50,131,0,6550
m271,143,49,135,0,6615
m273,143,52,134,0,6968
m274,143,50,134,0,6700
m273,139,51,136,0,6936
m275,142,51,133,0,6783
m274,143,49,133,0,6517
m274,140,51,139,0,7089
m274,142,49,141,0,6909
m273,142,51,145,0,7395
m272,140,51,152,0,7752
m271,139,50,159,0,7950
m270,140,52,162,0,8424
m268,139,53,166,0,8798
m265,141,55,166,0,9130
m264,138,56,169,0,9464
m263,141,56,167,0,9352
m264,138,55,169,0,9295
m265,139,54,168,0,9072
m267,139,52,169,0,8788
m266,139,52,168,0,8736
m266,140,50,171,0,8550
m267,140,48,170,0,8160
m268,139,48,171,0,8208
m269,139,48,170,0,8160
m270,138,49,170,0,8330
m270,138,49,170,0,8330
m270,137,49,170,0,8330
m270,137,51,170,0,8670
m271,138,51,169,0,8619
m271,139,53,169,0,8957
m274,139,51,171,0,8721
m275,141,51,168,0,8568
m276,140,51,168,0,8568
m277,142,51,166,0,8466
m278,141,52,167,0,8684
m278,144,53,165,0,8745
m276,142,51,164,0,8364
m276,146,53,162,0,8586
m274,142,54,166,0,8964
m273,145,52,165,0,8580
m274,146,49,165,0,8085
m273,144,50,167,0,8350
m271,148,52,164,0,8528
m271,148,53,163,0,8639
m270,149,57,162,0,9234
m269,150,59,162,0,9558
m269,150,61,162,0,9882
m267,149,64,164,0,10496
m268,149,66,165,0,10890
m269,151,64,161,0,10304
m270,150,63,165,0,10395
m270,150,62,165,0,10230
m270,150,60,165,0,9900
m270,150,61,164,0,10004
m271,151,59,161,0,9499
m273,148,58,164,0,9512
m274,147,58,165,0,9570
m275,148,59,166,0,9794
m278,148,56,164,0,9184
m281,146,53,168,0,8904
m283,147,49,170,0,8330
m284,146,48,169,0,8112
m284,146,49,169,0,8281
m286,147,49,168,0,8232
m288,146,48,169,0,8112
m289,147,47,168,0,7896
m291,148,47,167,0,7849
m291,147,46,168,0,7728
m293,147,46,169,0,7774
m292,149,47,169,0,7943
m292,150,45,168,0,7560
m291,153,46,165,0,7590
m292,153,46,164,0,7544
m290,155,48,166,0,7968
m288,158,51,163,0,8313
m285,158,55,161,0,8855
m284,158,52,161,0,8372
m282,156,56,162,0,9072
m279,155,62,163,0,10106
m278,151,63,166,0,10458
m277,149,61,170,0,10370
m277,149,61,170,0,10370
m276,148,65,170,0,11050
m276,147,68,173,0,11764
m279,146,69,175,0,12075
m282,145,67,175,0,11725
m287,147,66,175,0,11550
m293,149,63,171,0,10773
m301,152,56,162,0,9072
m306,157,52,153,0,7956
m308,148,45,168,0,7560
m307,150,46,166,0,7636
