1
m244,227,97,89,0,8633
m247,231,94,94,0,8836
m240,248,97,92,0,8924
m232,257,94,87,0,8178
m225,247,95,92,0,8740
m224,211,96,98,0,9408
m227,176,99,96,0,9504
m233,160,98,97,0,9506
m251,152,93,89,0,8277
m264,150,104,98,0,10192
m284,186,89,124,0,11036
m270,243,98,105,0,10290
m269,271,99,96,0,9504
m273,286,94,90,0,8460
m250,286,93,90,0,8370
m222,267,95,95,0,9025
m217,254,96,89,0,8544
m237,256,93,91,0,8463
m246,267,97,87,0,8439
m239,263,93,89,0,8277
m232,245,95,95,0,9025
m238,218,93,104,0,9672
m230,187,98,107,0,10486
m221,165,94,99,0,9306
m218,158,94,90,0,8460
m217,161,98,97,0,9506
m183,182,109,103,0,11227
m160,214,93,89,0,8277
m160,220,92,85,0,7820
m203,217,89,88,0,7832
m271,205,105,91,0,9555
m344,205,92,85,0,7820
m368,208,94,91,0,8554
m333,221,104,88,0,9152
m278,227,93,84,0,7812
m255,226,95,88,0,8360
m249,229,97,89,0,8633
m229,232,93,90,0,8370
m194,231,90,89,0,8010
m179,229,95,91,0,8645
m196,232,91,89,0,8099
m234,234,96,86,0,8256
m277,235,93,88,0,8184
m311,233,95,89,0,8455
m324,213,96,95,0,9120
m320,199,96,94,0,9024
m316,190,95,91,0,8645
m308,186,95,88,0,8360
m293,185,92,86,0,7912
m265,184,88,89,0,7832
m237,187,90,89,0,8010
m224,194,95,99,0,9405
m220,211,95,110,0,10450
m214,249,95,99,0,9405
m218,269,89,88,0,7832
m252,271,85,86,0,7310
m291,271,87,86,0,7482
m325,267,89,87,0,7743
m340,266,96,88,0,8448
m348,252,94,95,0,8930
m339,225,96,103,0,9888
m317,209,103,97,0,9991
m303,192,99,96,0,9504
m290,179,98,91,0,8918
m277,177,94,85,0,7990
m256,180,93,89,0,8277
m235,189,96,102,0,9792
m240,219,97,113,0,10961
m260,258,93,87,0,8091
m261,262,99,86,0,8514
m272,265,92,86,0,7912
m293,253,95,93,0,8835
m314,231,101,98,0,9898
m332,214,97,97,0,9409
m329,196,98,94,0,9212
m319,192,96,88,0,8448
m315,190,95,88,0,8360
m306,194,97,92,0,8924
m294,211,95,91,0,8645
m288,222,95,90,0,8550
m281,235,93,88,0,8184
