1
m422,553,23,77,0,1771
m415,553,24,76,0,1824
m409,553,32,76,0,2432
m404,547,43,75,0,3225
m406,543,53,74,0,3922
m406,538,66,72,0,4752
m412,532,69,70,0,4830
m420,530,66,62,0,4092
m423,529,68,63,0,4284
m420,531,69,65,0,4485
m419,534,68,62,0,4216
m419,535,69,58,0,4002
m416,535,70,57,0,3990
m410,534,73,56,0,4088
m410,534,72,53,0,3816
m410,532,72,54,0,3888
m416,526,64,61,0,3904
m420,525,57,62,0,3534
m420,527,60,57,0,3420
m440,640,37,48,0,1776
m446,634,30,61,0,1830
m450,635,29,59,0,1711
m452,631,29,63,0,1827
m456,632,27,60,0,1620
m459,634,26,59,0,1534
m462,630,25,61,0,1525
m460,631,24,60,0,1440
m459,631,23,61,0,1403
m457,630,22,61,0,1342
m456,629,21,62,0,1302
m457,628,21,61,0,1281
m458,628,20,61,0,1220
m460,629,19,61,0,1159
m459,633,18,59,0,1062
m457,635,18,58,0,1044
m457,635,18,58,0,1044
m455,636,18,59,0,1062
m451,637,18,60,0,1080
m449,636,19,61,0,1159
m443,638,19,62,0,1178
m439,637,21,64,0,1344
m439,634,22,64,0,1408
m434,636,24,64,0,1536
m430,634,26,66,0,1716
m425,635,28,65,0,1820
m419,635,29,66,0,1914
m410,638,29,66,0,1914
m398,641,33,59,0,1947
m384,638,37,53,0,1961
m373,627,40,59,0,2360
m370,614,34,68,0,2312
m362,612,36,71,0,2556
m356,618,32,69,0,2208
m348,623,32,73,0,2336
m341,627,28,76,0,2128
m332,636,28,77,0,2156
m323,638,27,81,0,2187
m315,650,29,77,0,2233
m306,660,29,74,0,2146
m293,667,37,78,0,2886
m286,670,33,85,0,2805
m277,676,32,86,0,2752
m271,681,32,84,0,2688
m266,691,34,81,0,2754
m264,702,36,74,0,2664
m266,705,34,74,0,2516
m268,707,36,75,0,2700
m269,714,38,76,0,2888
m274,719,36,77,0,2772
m275,727,38,80,0,3040
m277,736,35,78,0,2730
m276,741,35,79,0,2765
m278,747,35,79,0,2765
m280,752,34,79,0,2686
m281,758,35,78,0,2730
m285,764,35,75,0,2625
m287,769,35,75,0,2625
m290,772,34,76,0,2584
m291,776,34,76,0,2584
m293,778,34,77,0,2618
m296,780,32,79,0,2528
m298,784,32,79,0,2528
m300,788,31,79,0,2449
m300,791,32,79,0,2528
m301,794,31,80,0,2480
m302,798,31,80,0,2480
m300,801,32,79,0,2528
m300,804,32,79,0,2528
m300,805,32,80,0,2560
m299,808,32,78,0,2496
m299,809,31,79,0,2449
m296,813,32,76,0,2432
m293,816,33,77,0,2541
m293,819,31,76,0,2356
m293,821,31,75,0,2325
m294,822,30,75,0,2250
m293,823,31,75,0,2325
m292,829,31,78,0,2418
m293,832,30,75,0,2250
m292,834,31,76,0,2356
m292,835,30,76,0,2280
m293,836,31,75,0,2325
m293,834,31,76,0,2356
m291,833,32,75,0,2400
m289,830,32,77,0,2464
m288,827,33,78,0,2574
m289,826,32,75,0,2400
m292,822,31,76,0,2356
m294,826,28,69,0,1932
m300,824,27,64,0,1728
m313,823,24,53,0,1272
m328,803,25,64,0,1600
m339,789,24,63,0,1512
m346,780,26,61,0,1586
m354,765,25,66,0,1650
m364,756,20,64,0,1280
m370,751,21,62,0,1302
m374,744,24,64,0,1536
m376,743,30,63,0,1890
m361,739,51,62,0,3162
m375,742,39,58,0,2262
m375,744,39,53,0,2067
m378,744,38,53,0,2014
m383,742,32,55,0,1760
m388,740,33,52,0,1716
m396,736,31,52,0,1612
m402,730,30,59,0,1770
m409,729,25,62,0,1550
m415,727,23,66,0,1518
m417,726,25,63,0,1575
m418,724,24,60,0,1440
m416,723,25,61,0,1525
m419,725,21,57,0,1197
m419,727,18,56,0,1008
m420,727,16,56,0,896
m419,728,17,55,0,935
m418,728,18,55,0,990
m419,729,18,51,0,918
m416,730,19,50,0,950
m412,726,21,55,0,1155
m412,724,20,57,0,1140
m410,723,21,57,0,1197
m404,721,25,59,0,1475
m401,722,26,57,0,1482
m393,723,30,56,0,1680
m387,725,30,57,0,1710
m380,728,32,56,0,1792
