450	91	31	37
440	101	34	28
432	106	38	28
424	110	41	26
421	113	39	27
417	115	37	26
414	116	34	24
410	118	31	22
407	119	31	22
406	121	33	22
405	120	32	25
403	119	30	28
403	127	27	22
399	131	29	21
395	130	31	25
393	129	31	29
393	131	30	31
393	134	28	31
393	138	25	30
392	144	24	26
396	145	20	25
393	148	20	27
390	151	23	28
388	151	21	27
387	151	22	25
386	151	24	24
385	150	22	25
383	151	22	22
388	148	18	25
388	148	18	25
382	142	20	28
382	141	19	29
380	141	20	29
378	140	23	35
378	140	21	38
379	142	20	39
380	144	20	38
381	144	19	39
377	146	23	35
378	148	22	29
378	149	20	29
378	151	20	24
376	150	21	25
379	151	21	25
378	151	21	29
375	152	21	28
375	153	21	28
375	158	22	24
376	160	21	24
377	161	18	25
378	163	18	21
378	165	17	20
379	166	15	19
380	167	17	22
379	164	18	25
379	165	20	25
381	165	18	27
381	165	18	27
381	165	18	27
385	168	14	26
390	168	18	26
383	168	17	27
384	168	20	29
383	170	19	29
383	174	21	27
384	173	21	31
385	174	20	33
386	176	19	35
385	179	20	32
385	179	20	30
386	179	19	31
387	181	17	28
387	182	20	27
388	183	18	25
389	183	15	25
391	184	13	23
387	186	16	23
386	185	19	26
386	187	18	24
386	189	17	24
386	190	16	24
385	190	18	24
385	191	17	22
385	191	16	22
385	189	16	24
385	192	17	23
384	188	18	26
383	191	18	25
382	196	19	27
383	188	17	29
380	191	20	31
381	189	18	31
380	191	18	29
379	193	19	27
378	193	20	27
377	193	20	25
377	193	19	25
376	193	18	26
375	192	19	28
374	192	19	28
375	190	18	31
374	191	19	32
374	190	16	34
372	189	19	35
371	190	18	35
370	191	19	33
366	192	22	31
366	194	21	28
366	194	21	27
365	193	20	25
364	193	20	25
364	192	18	26
365	191	17	28
364	191	17	28
363	190	17	30
362	190	17	28
361	193	19	24
361	194	18	21
359	195	18	19
359	195	18	17
357	194	21	18
356	192	20	20
356	194	20	19
354	192	22	20
353	192	23	20
353	188	23	16
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	191	24	17
352	170	23	14
354	171	19	12
355	171	16	13
355	171	15	13
356	172	14	11
356	173	15	9
356	172	14	10
356	172	14	9
356	173	14	8
356	172	15	9
356	170	14	11
357	168	14	11
355	169	17	10
357	167	16	10
357	167	16	10
355	165	16	10
355	165	15	10
356	166	15	9
356	164	15	11
356	164	15	11
355	163	16	11
355	164	17	10
355	161	19	11
353	159	21	10
353	158	22	8
352	156	22	9
352	153	22	9
353	158	20	8
354	151	19	8
354	149	18	9
356	149	15	8
355	149	15	7
356	148	14	7
356	148	14	8
356	149	14	7
356	148	15	7
356	146	15	8
355	144	16	9
355	143	16	9
355	141	16	9
354	139	18	9
353	138	19	7
354	135	19	9
354	133	19	9
354	132	19	8
354	131	21	8
355	129	19	10
355	128	18	10
355	128	17	9
355	128	16	9
355	128	16	8
356	128	15	8
356	128	14	7
356	128	14	6
356	128	14	7
356	127	13	7
357	126	13	7
356	126	13	7
356	124	13	8
356	122	14	8
357	123	13	6
357	122	11	5
357	120	11	6
357	116	11	8
356	113	12	8
356	113	12	7
356	110	12	6
356	107	13	7
356	104	15	7
357	99	15	8
358	95	15	9
361	89	15	11
364	81	16	13
366	76	17	14
370	71	15	13
364	90	17	16
378	62	16	20
382	59	19	24
382	55	24	27
388	46	26	32
397	43	27	35
397	43	27	35
427	46	25	33
442	49	19	31
457	56	17	27
457	56	17	27
466	51	22	30
480	53	28	30
456	118	28	24
456	117	26	20
459	116	21	18
458	114	22	23
459	112	21	23
461	111	20	26
461	108	20	25
459	107	22	29
461	104	20	30
463	103	19	31
463	101	19	31
464	100	17	31
464	98	18	34
461	96	23	39
458	95	28	39
455	94	32	43
455	93	35	46
457	91	35	49
459	88	30	49
460	88	28	47
459	87	35	51
461	82	32	56
461	81	31	55
462	82	34	56
461	81	37	57
463	77	36	62
458	74	42	64
457	70	42	67
457	67	45	71
458	63	41	75
460	63	42	75
462	64	37	73
461	62	39	72
462	62	41	73
464	60	39	74
465	58	39	77
466	58	43	78
465	57	41	77
469	57	34	77
467	54	43	80
468	53	39	83
469	52	43	83
470	51	43	85
470	50	43	86
469	50	43	85
468	47	50	92
470	46	52	94
469	45	62	98
469	46	73	82
466	48	77	84
467	47	76	79
465	49	78	78
467	49	73	75
464	49	81	77
464	51	78	74
465	51	74	73
465	51	78	79
466	52	74	76
466	54	72	74
466	55	71	73
467	56	68	74
464	58	71	72
465	57	68	74
465	61	66	73
464	62	65	70
464	64	64	67
461	67	67	66
461	70	65	64
462	70	61	65
460	75	63	55
454	78	65	44
448	82	70	36
447	88	70	35
446	88	67	23
444	94	66	18
438	108	71	22
438	108	71	22
467	146	70	24
438	109	74	32
457	128	78	38
445	123	81	46
444	122	71	49
446	115	67	51
464	115	56	51
462	109	46	57
466	109	35	58
442	108	45	49
468	133	54	42
438	133	62	42
439	138	63	47
444	138	60	54
446	138	66	53
469	154	54	48
471	151	47	57
468	146	41	72
468	140	40	85
469	130	39	104
476	127	32	112
453	183	44	103
449	190	64	92
448	200	69	77
452	209	68	79
458	221	65	66
466	208	60	80
477	221	56	70
483	210	53	81
490	223	49	67
485	214	58	75
487	222	52	69
486	217	61	73
489	229	63	66
492	230	67	63
494	231	69	63
492	214	69	50
493	228	68	43
496	230	64	40
498	230	61	46
497	231	64	45
500	234	59	45
500	236	59	44
496	239	62	44
498	242	59	46
497	243	63	46
492	247	58	45
490	247	61	54
480	248	59	56
474	248	53	69
467	243	51	75
461	244	48	72
452	246	48	73
442	246	47	71
429	246	48	74
416	245	46	77
400	241	45	78
380	243	47	76
360	246	46	75
338	244	45	81
314	247	48	82
