1
m335,30,35,43,0,1505
m335,22,37,42,0,1554
m336,15,36,43,0,1548
m337,12,37,45,0,1665
m341,14,39,40,0,1560
m348,16,40,45,0,1800
m355,28,41,38,0,1558
m361,31,37,45,0,1665
m365,45,36,46,0,1656
m363,50,42,45,0,1890
m461,34,23,43,0,989
m462,45,38,42,0,1596
m462,52,42,43,0,1806
m376,48,53,109,0,5777
m348,38,39,39,0,1521
m341,31,34,37,0,1258
m331,26,39,37,0,1443
m322,22,45,37,0,1665
m322,16,40,40,0,1600
m322,15,43,39,0,1677
m322,17,38,42,0,1596
m325,20,37,46,0,1702
m326,27,38,39,0,1482
m331,29,37,39,0,1443
m336,32,37,39,0,1443
m335,30,45,44,0,1980
m341,27,43,44,0,1892
m337,21,51,47,0,2397
m334,18,58,43,0,2494
m349,15,44,44,0,1936
m359,20,38,40,0,1520
m370,28,43,43,0,1849
m384,42,35,38,0,1330
m396,63,33,35,0,1155
m471,30,21,52,0,1092
m493,34,45,47,0,2115
m506,36,48,42,0,2016
m516,36,45,42,0,1890
m517,35,44,42,0,1848
m515,35,47,42,0,1974
m521,35,42,41,0,1722
m529,36,40,42,0,1680
m534,39,43,39,0,1677
m530,41,43,39,0,1677
m525,43,46,41,0,1886
m518,39,48,47,0,2256
m514,34,49,48,0,2352
m513,26,51,56,0,2856
m519,19,55,57,0,3135
m527,16,51,53,0,2703
m531,13,54,57,0,3078
m531,14,57,58,0,3306
m531,16,54,67,0,3618
m527,21,57,70,0,3990
m525,24,55,62,0,3410
m527,17,59,70,0,4130
m533,8,61,69,0,4209
m542,10,58,68,0,3944
m543,13,61,68,0,4148
m537,20,61,64,0,3904
m529,23,62,68,0,4216
m524,33,60,69,0,4140
m520,35,62,71,0,4402
m523,32,60,55,0,3300
m532,25,62,77,0,4774
m535,13,65,47,0,3055
m488,4,31,36,0,1116
m419,39,38,32,0,1216
m415,38,9,31,0,279
m438,11,10,39,0,390
m411,46,33,20,0,660
m419,43,24,26,0,624
m416,43,24,24,0,576
m414,45,29,25,0,725
m474,63,17,45,0,765
m453,55,58,83,0,4814
m450,46,77,83,0,6391
m457,28,78,92,0,7176
m472,13,78,100,0,7800
m535,161,65,59,0,3835
m488,32,74,45,0,3330
m528,22,35,45,0,1575
m481,6,77,64,0,4928
m486,0,78,75,0,5850
m490,0,82,84,0,6888
m490,0,91,98,0,8918
m491,1,91,97,0,8827
m490,17,97,117,0,11349
m489,49,99,117,0,11583
m480,88,104,125,0,13000
m416,96,161,163,0,26243
m456,160,105,136,0,14280
m445,172,109,122,0,13298
m371,118,174,163,0,28362
m138,12,102,119,0,12138
m144,20,100,117,0,11700
m147,22,109,127,0,13843
m153,20,111,137,0,15207
m157,11,117,122,0,14274
