1
m91,39,97,108,0,10476
m92,39,96,108,0,10368
m93,38,95,110,0,10450
m94,37,96,111,0,10656
m94,37,98,110,0,10780
m93,38,101,109,0,11009
m94,39,101,108,0,10908
m95,39,103,108,0,11124
m94,39,106,108,0,11448
m94,38,108,109,0,11772
m94,36,108,111,0,11988
m95,36,108,110,0,11880
m96,37,108,109,0,11772
m95,38,110,108,0,11880
m97,39,113,108,0,12204
m96,38,119,108,0,12852
m96,40,127,108,0,13716
m97,39,128,107,0,13696
m97,40,138,107,0,14766
m103,39,136,105,0,14280
m91,43,159,92,0,14628
m90,43,163,91,0,14833
m89,42,170,92,0,15640
m89,43,171,90,0,15390
m86,44,177,89,0,15753
m90,43,175,89,0,15575
m95,44,171,92,0,15732
m98,42,175,91,0,15925
m103,43,177,92,0,16284
m105,43,181,96,0,17376
m109,44,187,94,0,17578
m91,42,211,103,0,21733
m101,41,206,103,0,21218
m98,40,141,97,0,13677
m90,43,154,91,0,14014
m91,44,148,89,0,13172
m95,43,145,95,0,13775
m86,45,148,85,0,12580
m96,45,131,88,0,11528
m84,47,141,81,0,11421
m98,43,141,90,0,12690
m91,45,144,87,0,12528
m87,45,140,83,0,11620
m96,44,134,89,0,11926
m85,48,141,85,0,11985
m94,45,139,90,0,12510
m80,49,152,85,0,12920
m85,47,161,107,0,17227
m82,45,151,87,0,13137
m93,46,167,117,0,19539
m92,41,148,99,0,14652
m71,50,163,79,0,12877
m64,50,209,115,0,24035
m93,45,179,123,0,22017
m97,49,170,123,0,20910
m103,51,159,121,0,19239
m95,49,165,115,0,18975
m103,55,157,111,0,17427
m98,51,155,116,0,17980
m103,57,154,109,0,16786
m106,45,142,127,0,18034
m106,44,138,127,0,17526
m104,44,138,126,0,17388
m104,44,136,125,0,17000
m105,44,135,124,0,16740
m104,43,136,125,0,17000
m105,43,135,125,0,16875
m103,43,135,125,0,16875
m102,45,135,121,0,16335
m105,44,127,120,0,15240
m102,44,130,117,0,15210
m101,45,128,117,0,14976
m99,44,127,115,0,14605
m100,43,120,113,0,13560
m100,43,117,113,0,13221
m99,44,117,112,0,13104
m99,45,115,110,0,12650
m98,45,113,109,0,12317
m97,44,112,109,0,12208
m95,45,110,108,0,11880
m94,43,109,109,0,11881
m93,43,108,108,0,11664
m91,42,107,108,0,11556
m88,44,109,104,0,11336
m87,44,109,105,0,11445
m85,44,111,106,0,11766
m84,43,110,106,0,11660
m80,43,113,106,0,11978
m82,43,109,106,0,11554
m68,43,119,105,0,12495
m58,50,142,87,0,12354
m54,50,147,87,0,12789
m50,49,148,88,0,13024
m45,50,155,86,0,13330
m41,49,157,87,0,13659
m40,49,154,88,0,13552
m36,48,157,87,0,13659
m33,49,158,84,0,13272
m32,47,159,86,0,13674
m30,46,160,88,0,14080
m28,46,166,82,0,13612
m28,44,166,83,0,13778
m28,43,166,85,0,14110
m28,41,166,85,0,14110
m30,38,165,87,0,14355
m32,37,163,87,0,14181
m35,35,162,87,0,14094
m38,33,158,89,0,14062
m40,34,158,89,0,14062
m45,32,148,90,0,13320
m53,32,149,85,0,12665
m57,30,146,90,0,13140
m59,31,143,91,0,13013
m60,32,141,91,0,12831
m60,34,144,89,0,12816
m61,36,144,88,0,12672
m61,39,143,86,0,12298
m62,42,145,85,0,12325
m64,46,140,87,0,12180
m66,47,141,85,0,11985
m66,48,144,84,0,12096
m70,47,141,86,0,12126
m67,51,149,81,0,12069
m67,49,150,84,0,12600
m67,48,150,87,0,13050
m69,47,146,89,0,12994
m69,47,147,88,0,12936
m63,48,161,85,0,13685
m68,46,149,93,0,13857
m70,46,147,94,0,13818
m75,43,139,99,0,13761
m71,44,147,97,0,14259
m73,44,145,98,0,14210
m67,46,153,93,0,14229
m77,43,138,99,0,13662
m71,44,149,97,0,14453
m78,42,141,102,0,14382
m69,46,155,92,0,14260
m77,43,141,99,0,13959
m68,47,156,89,0,13884
m76,44,140,93,0,13020
m75,44,143,93,0,13299
m76,43,141,95,0,13395
m70,45,151,91,0,13741
m79,43,137,95,0,13015
m81,41,137,97,0,13289
m83,42,135,94,0,12690
m67,46,160,87,0,13920
m82,42,134,93,0,12462
m67,45,158,86,0,13588
m64,46,166,81,0,13446
m64,46,167,80,0,13360
m63,47,170,78,0,13260
m63,46,172,78,0,13416
m62,48,174,77,0,13398
m64,47,170,79,0,13430
m64,46,170,79,0,13430
m63,47,172,78,0,13416
m64,46,171,79,0,13509
m62,48,174,77,0,13398
m69,45,160,82,0,13120
m67,47,165,78,0,12870
m66,47,166,77,0,12782
m64,48,169,76,0,12844
m65,47,168,76,0,12768
m64,48,169,75,0,12675
m64,48,170,75,0,12750
m64,47,170,75,0,12750
m65,48,169,75,0,12675
m67,47,165,77,0,12705
m62,46,177,74,0,13098
m62,46,178,72,0,12816
m61,47,178,72,0,12816
m62,47,177,71,0,12567
m62,47,176,72,0,12672
m62,47,177,71,0,12567
m62,47,176,72,0,12672
m62,46,176,74,0,13024
m62,47,176,73,0,12848
m62,47,177,72,0,12744
m63,46,175,73,0,12775
m63,47,175,72,0,12600
m63,46,175,72,0,12600
m63,46,175,72,0,12600
m62,47,177,71,0,12567
m63,46,176,72,0,12672
m62,47,179,70,0,12530
m62,47,178,71,0,12638
m62,47,179,70,0,12530
m62,46,180,71,0,12780
m64,45,176,73,0,12848
m65,44,173,74,0,12802
m73,42,161,82,0,13202
m69,43,163,80,0,13040
m70,42,160,82,0,13120
m83,38,146,91,0,13286
m66,45,170,75,0,12750
m82,38,149,92,0,13708
m63,46,178,77,0,13706
m68,44,169,84,0,14196
m79,41,156,90,0,14040
m61,49,182,75,0,13650
m65,47,170,85,0,14450
m75,45,157,92,0,14444
m61,48,176,82,0,14432
m68,46,164,90,0,14760
m74,46,159,90,0,14310
m60,48,176,80,0,14080
