1
m532,275,85,22,0,1870
m541,278,87,21,0,1827
m551,280,84,21,0,1764
m561,283,85,20,0,1700
m571,286,85,26,0,2210
m582,288,86,33,0,2838
m595,290,85,32,0,2720
m609,293,85,35,0,2975
m622,298,84,34,0,2856
m636,302,83,30,0,2490
m650,306,81,26,0,2106
m666,312,84,21,0,1764
m684,317,86,21,0,1806
m704,318,80,18,0,1440
m724,322,84,14,0,1176
m746,322,76,25,0,1900
m766,318,72,47,0,3384
m776,320,72,41,0,2952
m785,327,75,33,0,2475
m795,336,77,22,0,1694
m811,344,82,18,0,1476
m828,347,84,19,0,1596
m848,351,87,27,0,2349
m870,354,85,26,0,2210
m891,362,88,15,0,1320
m913,367,82,34,0,2788
m936,368,82,41,0,3362
m960,378,74,48,0,3552
m987,389,68,53,0,3604
m1006,402,61,36,0,2196
m1012,374,48,64,0,3072
m1026,381,32,67,0,2144
m1029,375,26,68,0,1768
m993,381,61,51,0,3111
m992,374,70,44,0,3080
m983,365,73,49,0,3577
m970,357,77,52,0,4004
m970,352,71,52,0,3692
m970,344,60,56,0,3360
m974,331,46,62,0,2852
m979,339,36,53,0,1908
m971,352,76,27,0,2052
m976,355,90,13,0,1170
m987,355,95,12,0,1140
m999,355,95,12,0,1140
m1012,355,93,12,0,1116
m1025,355,96,12,0,1152
m1040,354,92,13,0,1196
m1056,354,98,12,0,1176
m1072,353,93,13,0,1209
m1091,353,99,13,0,1287
m1111,353,97,12,0,1164
m1134,353,94,12,0,1128
m1158,353,101,12,0,1212
m1184,354,91,12,0,1092
m1213,354,92,12,0,1104
m1247,353,90,13,0,1170
m1283,352,87,13,0,1131
m1326,345,77,17,0,1309
m1379,313,69,41,0,2829
m1426,306,54,76,0,4104
m1431,314,61,78,0,4758
m1439,324,57,78,0,4446
m1447,336,58,86,0,4988
m1454,347,54,84,0,4536
m1464,361,58,86,0,4988
m1473,375,56,76,0,4256
m1483,393,58,66,0,3828
m1494,410,61,68,0,4148
m1509,428,59,70,0,4130
m1523,448,61,64,0,3904
m1536,469,49,57,0,2793
m1549,483,29,64,0,1856
m1516,502,65,72,0,4680
m1501,521,65,70,0,4550
m1483,538,65,67,0,4355
m1461,556,68,66,0,4488
m1442,579,67,64,0,4288
m1423,603,64,70,0,4480
m1402,630,60,74,0,4440
m1390,663,47,73,0,3431
m1371,699,40,79,0,3160
m1317,745,85,18,0,1530
m1282,749,91,13,0,1183
m1254,748,84,14,0,1176
m1219,746,77,19,0,1463
m1217,716,49,50,0,2450
m1212,684,34,86,0,2924
m1211,674,30,81,0,2430
m1207,648,28,94,0,2632
m1203,639,26,87,0,2262
m1195,624,29,84,0,2436
m1183,595,36,93,0,3348
m1180,573,31,92,0,2852
m1176,581,26,62,0,1612
m1139,592,72,29,0,2088
m1118,595,86,27,0,2322
m1065,595,131,33,0,4323
m1055,598,132,26,0,3432
m1065,599,113,36,0,4068
m1076,602,97,34,0,3298
m1082,604,85,48,0,4080
m1073,605,97,50,0,4850
m1075,607,112,64,0,7168
m1095,620,107,59,0,6313
m1144,639,74,52,0,3848
m1159,649,76,53,0,4028
m1038,613,106,38,0,4028
m1020,610,212,111,0,23532
m1211,684,72,48,0,3456
m1231,704,76,42,0,3192
m1251,718,69,49,0,3381
m1274,732,74,51,0,3774
m1294,753,59,50,0,2950
m1314,764,31,69,0,2139
m1294,788,48,74,0,3552
m1280,810,42,68,0,2856
m1248,832,77,41,0,3157
m1236,840,84,44,0,3696
m1227,845,85,45,0,3825
m1216,848,89,46,0,4094
m1209,851,88,47,0,4136
m1199,857,89,46,0,4094
m1191,860,89,46,0,4094
m1181,865,88,46,0,4048
m1171,871,89,44,0,3916
m1161,876,89,44,0,3916
m1151,881,86,45,0,3870
m1140,886,86,47,0,4042
m1128,892,86,47,0,4042
m1114,898,86,45,0,3870
m1101,905,85,40,0,3400
m1086,911,85,37,0,3145
m1071,919,87,39,0,3393
m1058,928,79,40,0,3160
m1053,934,64,29,0,1856
m1026,934,84,27,0,2268
m1017,935,86,29,0,2494
m1012,933,86,28,0,2408
m1007,931,86,29,0,2494
m999,929,90,27,0,2430
m993,927,92,27,0,2484
m988,924,90,28,0,2520
m984,920,88,29,0,2552
m978,916,87,32,0,2784
m971,908,87,38,0,3306
m968,909,82,34,0,2788
m961,909,82,32,0,2624
m951,903,86,35,0,3010
m941,897,89,37,0,3293
m938,896,85,35,0,2975
m930,894,85,33,0,2805
m925,895,83,29,0,2407
m918,898,82,23,0,1886
m906,900,88,16,0,1408
m900,900,89,15,0,1335
m894,900,89,15,0,1335
m887,900,90,15,0,1350
m884,901,86,16,0,1376
m877,902,88,16,0,1408
m870,902,87,15,0,1305
m864,903,87,16,0,1392
m854,904,89,16,0,1424
m847,905,88,16,0,1408
m838,907,88,16,0,1408
m829,907,88,18,0,1584
m821,908,87,19,0,1653
m813,910,85,21,0,1785
m801,910,87,25,0,2175
m789,912,89,32,0,2848
m778,915,88,31,0,2728
m767,918,86,34,0,2924
m759,920,81,32,0,2592
m753,924,72,25,0,1800
m746,926,65,18,0,1170
m717,913,81,35,0,2835
m710,905,78,35,0,2730
m712,894,66,42,0,2772
m718,874,48,62,0,2976
m722,859,31,79,0,2449
m718,851,29,85,0,2465
m716,844,30,84,0,2520
m714,837,30,85,0,2550
m714,830,29,85,0,2465
m714,824,26,83,0,2158
m716,822,24,77,0,1848
m717,818,22,75,0,1650
m718,817,33,69,0,2277
m714,805,56,69,0,3864
m717,797,60,68,0,4080
m722,794,64,64,0,4096
m728,788,65,64,0,4160
m735,782,66,64,0,4224
m742,777,69,63,0,4347
m750,774,68,59,0,4012
m758,771,69,55,0,3795
m767,768,73,51,0,3723
m776,766,76,45,0,3420
m786,764,83,39,0,3237
m799,759,80,38,0,3040
