1
254.8445,121.8658,123.9229,82.5986
247.7590,125.3089,135.8761,77.8439
252.4853,129.1203,131.4587,76.0111
253.6007,128.4358,132.5509,78.1792
255.9556,131.7092,134.9529,78.3508
257.9625,127.0774,133.9038,83.6812
256.0313,128.4771,139.8964,85.2100
264.0662,129.3556,130.0260,83.9807
263.6312,130.9923,132.6764,84.8946
265.4285,131.7075,133.1516,81.6074
270.5497,135.9497,129.4830,78.0442
270.2981,130.4128,133.4109,88.2889
274.1653,134.8839,134.8715,78.4622
275.5336,132.6046,136.1995,84.5300
280.5439,133.3087,139.4335,89.4241
289.2245,135.2652,135.7136,84.9363
294.4133,132.6514,135.3387,89.8870
296.2376,131.1715,139.4683,91.5816
297.8100,136.6577,143.3466,87.1126
298.3211,128.0549,143.9073,99.1987
301.9633,130.3296,143.4205,96.0209
301.9605,123.3804,146.0840,103.0143
302.1763,122.1947,159.4976,109.0951
302.3258,122.6326,165.3751,119.4378
308.5756,122.5438,159.5945,123.3316
319.0192,124.5206,147.1343,136.6020
336.5738,114.8140,132.5482,159.1591
349.9804,107.6318,116.9678,150.1629
353.8703,111.1476,111.5976,139.8766
349.8558,111.6679,119.4528,139.1856
345.3385,119.3652,129.6709,128.1293
348.3633,133.8860,135.8809,121.0619
345.1083,144.3365,137.2438,99.5434
340.6898,149.2949,139.2355,92.9222
340.2218,146.8939,129.7882,94.0612
339.8618,146.3752,133.5957,98.0252
342.5240,143.6389,130.0154,106.3668
342.3847,142.4060,128.8167,106.0758
344.7774,143.8947,123.3802,103.0922
341.4123,143.4129,126.4247,101.5346
347.9645,143.4303,120.0730,94.8773
354.3154,141.7989,116.6413,98.5080
352.9103,138.1587,115.8501,101.3349
351.2345,144.7864,118.9746,92.4446
353.2732,148.9359,118.8208,91.9107
353.5720,155.8426,117.5391,82.6568
358.4597,157.8317,115.1943,84.0410
360.8125,159.2539,110.2304,79.9871
361.0026,158.2851,110.8896,82.7243
360.6262,161.2107,114.6361,81.3180
361.6189,162.6657,115.1731,80.4934
366.7375,161.2923,110.8475,83.8649
360.6111,164.7487,118.6910,83.0553
358.6859,164.8411,123.6940,82.6072
357.0936,163.9011,124.0481,82.5073
354.9834,165.5151,127.6040,78.3584
350.3097,161.9720,136.0702,81.3701
