1
m232,138,53,73,0,3869
m230,139,54,74,0,3996
m224,135,57,76,0,4332
m220,133,60,82,0,4920
m225,134,52,68,0,3536
m213,128,62,75,0,4650
m218,126,55,72,0,3960
m213,120,59,74,0,4366
m210,113,61,78,0,4758
m207,109,59,75,0,4425
m200,105,62,73,0,4526
m195,101,65,70,0,4550
m195,96,62,69,0,4278
m191,93,64,70,0,4480
m189,90,63,68,0,4284
m183,97,62,67,0,4154
m190,88,59,69,0,4071
m188,87,64,79,0,5056
m190,86,62,71,0,4402
m189,86,66,69,0,4554
m189,87,71,71,0,5041
m190,89,66,70,0,4620
m190,91,67,69,0,4623
m191,95,65,68,0,4420
m193,98,63,69,0,4347
m195,102,60,69,0,4140
m196,104,62,71,0,4402
m198,107,62,68,0,4216
m200,106,59,68,0,4012
m201,105,60,70,0,4200
m202,100,59,74,0,4366
m202,96,63,75,0,4725
m204,90,60,78,0,4680
m204,84,63,78,0,4914
m205,80,62,76,0,4712
m206,74,65,75,0,4875
m208,71,60,78,0,4680
m210,70,64,76,0,4864
m211,70,64,78,0,4992
m213,72,67,76,0,5092
m214,75,65,75,0,4875
m214,78,65,73,0,4745
m214,83,67,72,0,4824
m212,88,68,73,0,4964
m212,93,64,75,0,4800
m213,98,63,78,0,4914
m213,105,65,77,0,5005
m215,110,64,77,0,4928
m217,116,64,76,0,4864
m221,120,62,76,0,4712
m219,121,68,78,0,5304
m222,121,67,75,0,5025
m224,116,67,80,0,5360
m227,111,67,80,0,5360
m229,103,67,83,0,5561
m233,96,63,78,0,4914
m235,90,61,70,0,4270
m127,197,90,59,0,5310
m83,200,45,50,0,2250
m83,198,42,45,0,1890
m83,200,42,43,0,1806
m82,202,44,45,0,1980
m82,203,43,47,0,2021
m88,204,38,49,0,1862
m93,204,57,65,0,3705
m151,219,75,66,0,4950
m241,101,64,69,0,4416
m241,99,65,75,0,4875
m241,101,65,78,0,5070
m242,102,64,76,0,4864
m244,104,63,73,0,4599
m244,108,62,71,0,4402
m244,111,67,73,0,4891
m244,113,68,73,0,4964
m243,113,69,76,0,5244
m244,112,68,78,0,5304
m244,107,67,81,0,5427
m247,101,66,79,0,5214
m259,98,61,75,0,4575
m268,91,49,68,0,3332
m252,74,62,72,0,4464
m254,69,73,82,0,5986
m254,63,63,71,0,4473
m255,61,64,74,0,4736
m255,59,65,75,0,4875
m322,97,88,106,0,9328
m366,132,77,106,0,8162
m361,128,87,115,0,10005
m357,126,93,118,0,10974
m341,113,105,127,0,13335
m266,77,157,159,0,24963
m299,104,143,179,0,25597
m328,110,122,175,0,21350
m257,77,66,92,0,6072
m256,82,68,77,0,5236
m254,86,64,74,0,4736
m249,92,69,74,0,5106
m244,94,72,78,0,5616
m254,100,102,92,0,9384
m351,127,83,91,0,7553
m334,123,101,102,0,10302
m360,127,71,88,0,6248
m362,125,62,69,0,4278
m248,68,58,78,0,4524
m360,121,64,84,0,5376
m243,53,66,75,0,4950
m303,89,60,77,0,4620
m366,129,58,74,0,4292
m365,130,58,66,0,3828
m366,130,58,69,0,4002
m366,130,57,67,0,3819
m366,129,58,69,0,4002
m367,129,57,72,0,4104
m367,130,57,66,0,3762
m367,131,58,68,0,3944
m365,130,60,73,0,4380
m276,93,83,85,0,7055
m244,81,68,78,0,5304
m245,84,67,76,0,5092
m243,88,65,77,0,5005
m237,93,72,79,0,5688
m238,96,138,97,0,13386
m292,117,106,124,0,13144
m242,96,97,94,0,9118
m352,130,77,76,0,5852
m266,87,54,77,0,4158
m280,84,81,85,0,6885
m322,100,56,74,0,4144
m373,127,59,73,0,4307
m372,128,60,70,0,4200
m372,129,59,69,0,4071
m371,129,60,71,0,4260
m372,129,59,70,0,4130
m369,129,61,71,0,4331
m369,127,59,69,0,4071
m369,127,59,72,0,4248
m370,124,59,71,0,4189
m364,122,64,89,0,5696
m361,121,66,80,0,5280
m366,125,61,74,0,4514
m365,122,62,76,0,4712
m367,124,61,77,0,4697
m351,121,66,77,0,5082
m363,124,67,80,0,5360
m351,123,78,75,0,5850
m332,125,98,73,0,7154
m336,126,95,74,0,7030
m346,125,86,73,0,6278
m356,124,76,77,0,5852
m356,118,75,80,0,6000
m367,123,65,77,0,5005
m363,120,56,68,0,3808
m348,112,51,65,0,3315
m366,121,63,72,0,4536
m364,122,63,74,0,4662
m362,123,64,105,0,6720
m353,120,91,130,0,11830
m362,124,84,125,0,10500
m335,103,82,123,0,10086
m333,99,70,111,0,7770
m333,117,108,125,0,13500
m267,107,159,125,0,19875
m255,98,110,88,0,9680
m326,113,96,107,0,10272
m289,105,79,80,0,6320
m233,92,68,79,0,5372
m231,93,69,83,0,5727
m224,97,88,91,0,8008
m238,105,130,76,0,9880
m293,116,79,67,0,5293
m321,118,51,58,0,2958
m353,120,68,78,0,5304
m227,88,69,92,0,6348
m229,82,75,95,0,7125
m230,71,68,89,0,6052
m233,67,73,88,0,6424
m352,117,73,97,0,7081
m357,120,61,94,0,5734
m359,122,65,89,0,5785
m356,125,68,90,0,6120
m357,125,65,95,0,6175
m243,90,70,68,0,4760
m242,94,69,65,0,4485
m245,95,64,71,0,4544
m288,103,22,69,0,1518
m238,97,75,69,0,5175
m236,97,72,77,0,5544
m233,97,70,80,0,5600
m230,98,68,78,0,5304
m288,109,79,86,0,6794
m235,104,122,92,0,11224
m347,117,78,103,0,8034
m356,118,67,82,0,5494
m356,120,68,82,0,5576
m351,123,72,79,0,5688
m357,124,67,82,0,5494
m358,125,67,80,0,5360
m360,125,65,81,0,5265
m358,122,67,82,0,5494
m360,121,64,81,0,5184
m359,119,64,70,0,4480
m221,47,66,83,0,5478
m356,116,61,84,0,5124
m212,47,70,80,0,5600
m213,50,73,81,0,5913
m224,57,95,101,0,9595
m214,55,68,81,0,5508
m212,61,68,76,0,5168
m212,65,69,76,0,5244
m212,70,67,76,0,5092
m212,76,67,76,0,5092
m254,94,53,78,0,4134
m213,88,67,77,0,5159
m217,95,84,84,0,7056
m214,100,69,77,0,5313
m215,104,74,79,0,5846
m221,106,117,91,0,10647
m218,107,72,75,0,5400
m217,103,77,77,0,5929
m306,109,60,85,0,5100
m234,92,62,78,0,4836
m225,83,72,82,0,5904
m227,76,72,81,0,5832
m226,70,74,84,0,6216
m228,62,66,81,0,5346
m239,62,88,91,0,8008
m308,106,101,97,0,9797
m318,108,107,92,0,9844
m320,104,102,91,0,9282
m325,102,94,90,0,8460
m330,103,89,93,0,8277
m327,106,90,89,0,8010
m327,107,89,96,0,8544
m344,108,75,102,0,7650
m339,126,75,74,0,5550
m350,129,63,59,0,3717
m243,34,79,89,0,7031
m243,42,85,87,0,7395
m241,48,89,84,0,7476
m241,59,110,121,0,13310
m336,139,107,152,0,16264
m327,146,111,142,0,15762
m336,147,101,142,0,14342
m336,143,123,159,0,19557
m303,118,149,180,0,26820
m252,90,198,217,0,42966
m318,122,87,110,0,9570
m262,88,152,143,0,21736
m288,103,103,107,0,11021
m208,62,248,210,0,52080
m108,36,188,211,0,39668
m321,105,74,122,0,9028
m257,94,161,129,0,20769
m213,112,122,131,0,15982
m87,51,201,190,0,38190
m81,43,204,228,0,46512
m85,47,191,239,0,45649
m81,50,204,249,0,50796
m86,53,193,225,0,43425
m80,56,199,244,0,48556
m77,60,201,255,0,51255
m74,65,200,248,0,49600
m69,68,198,246,0,48708
m74,76,196,250,0,49000
m75,74,193,248,0,47864
m85,83,181,199,0,36019
m102,76,159,233,0,37047
m97,63,171,238,0,40698
m102,54,173,239,0,41347
m98,47,178,217,0,38626
m93,39,178,225,0,40050
